 "time" "normal population" "cancer population" "average motility" "average consumption rate" "average cancer motility" "average cancer consumption rate"patch_inflammation:0
 1613 10442 0 -0.03765137864892726 1.0531684241853372 0 0
 1614 10439 0 -0.03772433863559859 1.0531893463340753 0 0
 1615 10434 0 -0.0377685329903577 1.0533044692291222 0 0
 1616 10439 0 -0.03792379896061983 1.0534356266457299 0 0
 1617 10448 0 -0.037959155649258954 1.0534340430550413 0 0
 1618 10449 0 -0.03799741063764426 1.0534733356262833 0 0
 1619 10452 0 -0.03804970097926514 1.053639215059299 0 0
 1620 10452 0 -0.03806321668306472 1.0536349719199218 0 0
 1621 10449 0 -0.038142651241683555 1.0535990398976844 0 0
 1622 10450 0 -0.03816891593035929 1.0536737304132802 0 0
 1623 10450 0 -0.0383099352552752 1.0537436333528232 0 0
 1624 10447 0 -0.03831795314156498 1.0538127435438391 0 0
 1625 10446 0 -0.038363470186354665 1.0537742248155195 0 0
 1626 10448 0 -0.038398447469149145 1.0538272399325561 0 0
 1627 10451 0 -0.03844291500818261 1.0538379857747224 0 0
 1628 10454 0 -0.038463115849742366 1.0538992700738474 0 0
 1629 10448 0 -0.038511301146840926 1.053962555751028 0 0
 1630 10445 0 -0.03852746083687306 1.0540582875993776 0 0
 1631 10445 0 -0.03859701313770055 1.0540950257565727 0 0
 1632 10449 0 -0.03862261186146291 1.0542147278007779 0 0
 1633 10448 0 -0.0386258271887147 1.0543288676310099 0 0
 1634 10447 0 -0.038632657282353454 1.0542579568828698 0 0
 1635 10446 0 -0.03861475894603712 1.0542768499247959 0 0
 1636 10440 0 -0.03864568674206973 1.0543211790621438 0 0
 1637 10447 0 -0.03873620404138084 1.054272429953189 0 0
 1638 10452 0 -0.03867484102676891 1.054281613263621 0 0
 1639 10447 0 -0.038751699026268495 1.0543443546411 0 0
 1640 10457 0 -0.038835070257715765 1.0545339483939073 0 0
 1641 10456 0 -0.038857155477107067 1.0545983569621036 0 0
 1642 10451 0 -0.038930482258419746 1.0545872824460387 0 0
 1643 10444 0 -0.03900227011837287 1.0546164957362065 0 0
 1644 10447 0 -0.03904610594099517 1.0546796406952998 0 0
 1645 10453 0 -0.03908299105202498 1.0547169085939612 0 0
 1646 10449 0 -0.03907916768157599 1.054657788196952 0 0
 1647 10442 0 -0.03912790658905066 1.0546187397478841 0 0
 1648 10443 0 -0.03917009411889844 1.0546550818720868 0 0
 1649 10447 0 -0.03910617519190356 1.0546202027319078 0 0
 1650 10444 0 -0.03919083773707831 1.0546799729883227 0 0
 1651 10450 0 -0.03921140972100315 1.054677740203732 0 0
 1652 10451 0 -0.03922438724415142 1.054745336057677 0 0
 1653 10445 0 -0.03925655735954805 1.054771765160287 0 0
 1654 10443 0 -0.03927769693193341 1.0548224095130085 0 0
 1655 10449 0 -0.039356073636497534 1.0548514198816965 0 0
 1656 10450 0 -0.039407677060613974 1.0548177959794869 0 0
 1657 10450 0 -0.039476110747932384 1.054832451205209 0 0
 1658 10456 0 -0.039562572532859434 1.054897070671772 0 0
 1659 10460 0 -0.039540003956879594 1.054912926547745 0 0
 1660 10458 0 -0.03961267725880315 1.054915064666571 0 0
 1661 10454 0 -0.03970269451026975 1.0549002416822821 0 0
 1662 10443 0 -0.03979541963260293 1.055057035132879 0 0
 1663 10441 0 -0.039827515647320816 1.055091224206708 0 0
 1664 10438 0 -0.03989471743650749 1.0551673825783876 0 0
 1665 10441 0 -0.04000166494117475 1.0552743573928616 0 0
 1666 10439 0 -0.040072571538518176 1.0553928012195974 0 0
 1667 10439 0 -0.04007798002811406 1.0553937353229506 0 0
 1668 10441 0 -0.040120868259692785 1.0554444395154265 0 0
 1669 10440 0 -0.04016408142612183 1.0555322810298147 0 0
 1670 10441 0 -0.04019388787192495 1.0555274994620878 0 0
 1671 10448 0 -0.04018731513301527 1.0555939397339056 0 0
 1672 10451 0 -0.04017128490636625 1.0556166371137876 0 0
 1673 10450 0 -0.04026557601010402 1.0556844949454274 0 0
 1674 10455 0 -0.04036071186861418 1.0558024932637302 0 0
 1675 10458 0 -0.04045722005277146 1.0558448754107408 0 0
 1676 10465 0 -0.04048240019672714 1.0559292182860727 0 0
 1677 10456 0 -0.04050954545093699 1.0559933141634212 0 0
 1678 10460 0 -0.04049392391210287 1.0560253151521866 0 0
 1679 10458 0 -0.040595942947203846 1.0560381231701512 0 0
 1680 10455 0 -0.04062489881204745 1.0560795821897775 0 0
 1681 10453 0 -0.04063358925637081 1.0560540143998338 0 0
 1682 10458 0 -0.040633832522479964 1.0561203826806855 0 0
 1683 10460 0 -0.040633269013146726 1.0560924553219058 0 0
 1684 10470 0 -0.040650798142496045 1.0561247919778036 0 0
 1685 10459 0 -0.04070721980186275 1.056258193178656 0 0
 1686 10462 0 -0.04076188326949941 1.056340517010248 0 0
 1687 10462 0 -0.040790713842670655 1.0564813150725514 0 0
 1688 10467 0 -0.04072954175116799 1.056554999698996 0 0
 1689 10464 0 -0.04078773244867961 1.056797071857211 0 0
 1690 10460 0 -0.04081359905487693 1.0568442787297565 0 0
 1691 10457 0 -0.040841695007248276 1.0568453708974221 0 0
 1692 10455 0 -0.040917247574261094 1.0569432671574697 0 0
 1693 10460 0 -0.040915675255556 1.0569835281301698 0 0
 1694 10455 0 -0.04101736704080375 1.0570201039730462 0 0
 1695 10455 0 -0.041074104448086 1.0570198164698408 0 0
 1696 10453 0 -0.04103869538696278 1.0570311708787528 0 0
 1697 10455 0 -0.041163820767267635 1.0570969718878616 0 0
 1698 10451 0 -0.04126505396387402 1.0572451533555614 0 0
 1699 10451 0 -0.04127187409075503 1.0572651860660873 0 0
 1700 10456 0 -0.04131193609447825 1.0573906130876334 0 0
 1701 10457 0 -0.04129598223999645 1.0574796346543756 0 0
 1702 10457 0 -0.04136030929188424 1.0575584668067919 0 0
 1703 10449 0 -0.041419936404912344 1.0577361360538966 0 0
 1704 10445 0 -0.04143561425000473 1.0578020020962526 0 0
 1705 10442 0 -0.04156496411613787 1.057886313367809 0 0
 1706 10439 0 -0.041559725901074436 1.0580582256327362 0 0
 1707 10438 0 -0.04155940166215312 1.0580856230458169 0 0
 1708 10448 0 -0.0416109361361033 1.0581589305557926 0 0
 1709 10445 0 -0.041730813030516296 1.05822451189933 0 0
 1710 10452 0 -0.04166763144040771 1.0582430581982847 0 0
 1711 10456 0 -0.0417129743058762 1.0583007605516284 0 0
 1712 10459 0 -0.04172052775374774 1.0584284955205985 0 0
 1713 10467 0 -0.041707846807574146 1.0584627820310217 0 0
 1714 10469 0 -0.041761195307693864 1.0585297096533626 0 0
 1715 10475 0 -0.041803687706692155 1.0585926926717344 0 0
 1716 10470 0 -0.041881196981797535 1.0586500863334307 0 0
 1717 10461 0 -0.04195993047981531 1.0587479546493985 0 0
 1718 10458 0 -0.042032449010546015 1.0588161851613669 0 0
 1719 10458 0 -0.04205249339977826 1.0588578844915457 0 0
 1720 10453 0 -0.042088144337212585 1.0589321111683483 0 0
 1721 10448 0 -0.04204614928202662 1.0590392394012824 0 0
 1722 10446 0 -0.04198308428507355 1.0591510510969355 0 0
 1723 10452 0 -0.042009744344394924 1.0591646971335018 0 0
 1724 10450 0 -0.04205430387253029 1.0591345886253065 0 0
 1725 10463 0 -0.042045090717682865 1.059209441368097 0 0
 1726 10460 0 -0.0420592988966776 1.059276839684332 0 0
 1727 10465 0 -0.04209509429029814 1.0593564079619946 0 0
 1728 10469 0 -0.042101672360329315 1.0593612098661784 0 0
 1729 10472 0 -0.042094094275797425 1.0595203948967944 0 0
 1730 10476 0 -0.04223220087227799 1.05943792050356 0 0
 1731 10476 0 -0.04230400816652199 1.0595305401218849 0 0
 1732 10476 0 -0.04232576505123228 1.0595523301451972 0 0
 1733 10477 0 -0.042359285654658234 1.0595270388231264 0 0
 1734 10476 0 -0.042409443750970534 1.0596079226849158 0 0
 1735 10477 0 -0.04247432964497824 1.0596345207708868 0 0
 1736 10474 0 -0.042486763425362735 1.0596502764416085 0 0
 1737 10476 0 -0.04252405678208576 1.0597430516337325 0 0
 1738 10477 0 -0.042602989815416895 1.0598149998957092 0 0
 1739 10475 0 -0.042649539352058397 1.0598289021761444 0 0
 1740 10475 0 -0.042624263774860505 1.0599437906262665 0 0
 1741 10470 0 -0.04267767182031567 1.0599820975252081 0 0
 1742 10469 0 -0.04271208309293789 1.0599848677366632 0 0
 1743 10471 0 -0.04278509313200276 1.0600106887831895 0 0
 1744 10471 0 -0.04279253917371889 1.0600275673744277 0 0
 1745 10466 0 -0.04290696633613154 1.0601984217359373 0 0
 1746 10458 0 -0.04295726986851551 1.060279047215417 0 0
 1747 10455 0 -0.0430071753983034 1.060324194600246 0 0
 1748 10456 0 -0.04305696141135496 1.0604315909736757 0 0
 1749 10455 0 -0.04303464092645263 1.0604058908431453 0 0
 1750 10456 0 -0.04305298735875152 1.0604561037261828 0 0
 1751 10458 0 -0.04304083201856825 1.0605257430886197 0 0
 1752 10453 0 -0.04316075595630308 1.0606594105005829 0 0
 1753 10452 0 -0.043207549083690656 1.0606658906941817 0 0
 1754 10449 0 -0.043193534948454806 1.060631744007099 0 0
 1755 10449 0 -0.04317109432277764 1.0606507943794714 0 0
 1756 10455 0 -0.0430697408442213 1.0607519641376495 0 0
 1757 10454 0 -0.043077341037660574 1.0608532685233574 0 0
 1758 10455 0 -0.04306624174760991 1.0608747322257266 0 0
 1759 10458 0 -0.04315447081701739 1.0609327540607527 0 0
 1760 10462 0 -0.04323789547107281 1.0609845762382013 0 0
 1761 10461 0 -0.043259277606160385 1.0610242264684642 0 0
 1762 10459 0 -0.04335128752186417 1.0610948115109329 0 0
 1763 10460 0 -0.04342082470984773 1.061131076140827 0 0
 1764 10455 0 -0.04346128013418091 1.0611742308763135 0 0
 1765 10447 0 -0.04351114036090571 1.0613140467201907 0 0
 1766 10443 0 -0.04351711181968769 1.0614064467026305 0 0
 1767 10447 0 -0.04350047729157815 1.0614710852728109 0 0
 1768 10444 0 -0.04356640707508198 1.061555312638244 0 0
 1769 10440 0 -0.0436091884051437 1.061558437723863 0 0
 1770 10442 0 -0.043615504356314776 1.0616592491971804 0 0
 1771 10437 0 -0.043666100121963584 1.0617380187031369 0 0
 1772 10435 0 -0.043645161243563296 1.061774148910486 0 0
 1773 10436 0 -0.04362439496628977 1.0617487560705472 0 0
 1774 10439 0 -0.04369659747723261 1.061713300129753 0 0
 1775 10442 0 -0.04378654619258946 1.0618013536424613 0 0
 1776 10443 0 -0.04382537652623333 1.0619079148680879 0 0
 1777 10446 0 -0.04383736664534188 1.0619224356547443 0 0
 1778 10444 0 -0.04380320276725421 1.0620284340069313 0 0
 1779 10441 0 -0.04380715796950672 1.0620405572391007 0 0
 1780 10445 0 -0.043886663588273644 1.062183907149246 0 0
 1781 10441 0 -0.04397009659015199 1.0622761253473636 0 0
 1782 10435 0 -0.04402732247673771 1.0622932698878371 0 0
 1783 10436 0 -0.04405175900970219 1.0622288326650475 0 0
 1784 10438 0 -0.044080638148534086 1.0622553730585915 0 0
 1785 10437 0 -0.044111725508087465 1.0623584766640828 0 0
 1786 10437 0 -0.04416703805948747 1.062516556308164 0 0
 1787 10433 0 -0.044190890849140275 1.062535787956658 0 0
 1788 10435 0 -0.04421654885945801 1.0626146297384864 0 0
 1789 10433 0 -0.04423623163324384 1.062642935429994 0 0
 1790 10436 0 -0.04427120971053726 1.0626897533609263 0 0
 1791 10435 0 -0.0442995558645498 1.062754281847626 0 0
 1792 10432 0 -0.044297921253772174 1.0627751232798301 0 0
 1793 10437 0 -0.04450561095145978 1.0629156751326803 0 0
 1794 10441 0 -0.04449063905352397 1.063072419847079 0 0
 1795 10441 0 -0.044529387043146934 1.0631200742697897 0 0
 1796 10437 0 -0.04459709692323294 1.0632554315398184 0 0
 1797 10436 0 -0.04464544434422602 1.0632026692691556 0 0
 1798 10434 0 -0.04465556164167557 1.0632403662160468 0 0
 1799 10435 0 -0.04467467129180855 1.0632653472868383 0 0
 1800 10430 0 -0.04474167602329223 1.0633804897204793 0 0
 1801 10429 0 -0.04480265495518492 1.0634057683206437 0 0
 1802 10423 0 -0.044825283686862095 1.0634743009896122 0 0
 1803 10424 0 -0.0449282683533638 1.0636278817996399 0 0
 1804 10425 0 -0.044938666810171043 1.0636163884526975 0 0
 1805 10424 0 -0.04490213473932343 1.063716547484302 0 0
 1806 10420 0 -0.04491876576701871 1.0637467979449462 0 0
 1807 10420 0 -0.044945822506917164 1.0637946275798897 0 0
 1808 10420 0 -0.04505955913988263 1.0639851361610497 0 0
 1809 10422 0 -0.045070374471722366 1.0640085660811902 0 0
 1810 10427 0 -0.04498534818626025 1.0640133137154208 0 0
 1811 10428 0 -0.04504118202586327 1.0641577501736577 0 0
 1812 10430 0 -0.045050119225282605 1.064190653933044 0 0
 1813 10431 0 -0.045087083950202445 1.0642092858285994 0 0
 1814 10432 0 -0.04504137699191653 1.064270003440514 0 0
 1815 10432 0 -0.04517907513749684 1.064357139958998 0 0
 1816 10430 0 -0.04520007395105325 1.0643221601341077 0 0
 1817 10429 0 -0.045346098552053134 1.0643679103214658 0 0
 1818 10437 0 -0.04534349340904263 1.064389895047955 0 0
 1819 10437 0 -0.04540624148828024 1.064439872749706 0 0
 1820 10435 0 -0.04536715689951869 1.0644439884955164 0 0
 1821 10432 0 -0.04541656127213137 1.0645672246246374 0 0
 1822 10431 0 -0.04543556591447147 1.064591096299541 0 0
 1823 10427 0 -0.04551073823569643 1.0646143915970026 0 0
 1824 10430 0 -0.04550801400518206 1.064607711411675 0 0
 1825 10431 0 -0.04556681827505194 1.064644130622105 0 0
 1826 10426 0 -0.045653954478297766 1.0647761481613238 0 0
 1827 10431 0 -0.04567231599948687 1.0649671701545789 0 0
 1828 10437 0 -0.045654346065283576 1.0650064358070122 0 0
 1829 10429 0 -0.04572405475897304 1.06520065605792 0 0
 1830 10434 0 -0.04572147759979009 1.0653257436140677 0 0
 1831 10430 0 -0.045791693224049426 1.0654171934315317 0 0
 1832 10419 0 -0.04580822260301695 1.0655376087107578 0 0
 1833 10418 0 -0.04583312583405573 1.06552667661867 0 0
 1834 10419 0 -0.04591266696297569 1.0655922607107644 0 0
 1835 10420 0 -0.04590116512870342 1.0656383919879489 0 0
 1836 10412 0 -0.04595056891139026 1.0656698804548326 0 0
 1837 10408 0 -0.04606014250561534 1.0657266576056785 0 0
 1838 10409 0 -0.046089841652497215 1.0658021705207843 0 0
 1839 10410 0 -0.04614641862475973 1.0657815067663388 0 0
 1840 10406 0 -0.046184214778328035 1.0658270471710785 0 0
 1841 10411 0 -0.046169287420243864 1.0658536353970083 0 0
 1842 10405 0 -0.04630979164799307 1.0659602022357848 0 0
 1843 10397 0 -0.04636224664833212 1.0659773619802464 0 0
 1844 10402 0 -0.046363318777774956 1.0659657462621746 0 0
 1845 10404 0 -0.04633132569469808 1.0660107655024496 0 0
 1846 10403 0 -0.04644072949359674 1.066086951024965 0 0
 1847 10406 0 -0.046455732861490344 1.066226166289381 0 0
 1848 10406 0 -0.04640911101372903 1.0662511902820848 0 0
 1849 10406 0 -0.04635801129968272 1.066295188456671 0 0
 1850 10403 0 -0.046362878924578105 1.0663801418058731 0 0
 1851 10409 0 -0.046430550564857065 1.0664531549672318 0 0
 1852 10409 0 -0.046533653057966314 1.0665219939045993 0 0
 1853 10407 0 -0.046551412084075504 1.0665092690967466 0 0
 1854 10404 0 -0.046630451624371336 1.0666239711749272 0 0
 1855 10412 0 -0.04660173282022658 1.0667020982411 0 0
 1856 10412 0 -0.046715676225595436 1.0667832118608118 0 0
 1857 10409 0 -0.04672370567312384 1.0668221155242745 0 0
 1858 10406 0 -0.046692216246504575 1.06685681198036 0 0
 1859 10401 0 -0.04677262947080458 1.0669817148628957 0 0
 1860 10395 0 -0.046854536027866836 1.0669851758417097 0 0
 1861 10400 0 -0.04685459827069514 1.0670092445120163 0 0
 1862 10399 0 -0.04685828905799973 1.0670614508748917 0 0
 1863 10402 0 -0.04694872239647331 1.0671668348548486 0 0
 1864 10403 0 -0.0469840257863955 1.067200866646756 0 0
 1865 10402 0 -0.04701986410038592 1.0672569726586503 0 0
 1866 10401 0 -0.04705102828738396 1.067211952034884 0 0
 1867 10400 0 -0.04709439423716515 1.0672896960049416 0 0
 1868 10402 0 -0.04723295374455507 1.0674191746402464 0 0
 1869 10402 0 -0.047249107983725155 1.067408336536939 0 0
 1870 10394 0 -0.047273779515532424 1.067542823991408 0 0
 1871 10391 0 -0.047275467869397084 1.0676243599469322 0 0
 1872 10394 0 -0.04729407065889416 1.0676080630013538 0 0
 1873 10396 0 -0.04737685549539482 1.067703385333985 0 0
 1874 10399 0 -0.04745204062231105 1.0677238619286462 0 0
 1875 10397 0 -0.04757304881236993 1.0677185168950485 0 0
 1876 10395 0 -0.047541673305334285 1.067795542835112 0 0
 1877 10390 0 -0.04766949169698814 1.0679247095893374 0 0
 1878 10389 0 -0.04769911066426441 1.0680225823576401 0 0
 1879 10380 0 -0.04783805645148664 1.068156574440116 0 0
 1880 10386 0 -0.047874259398888556 1.0682450665374061 0 0
 1881 10378 0 -0.04790438364716453 1.068284480693872 0 0
 1882 10380 0 -0.04790404207785155 1.0683204730490317 0 0
 1883 10378 0 -0.04795333304539856 1.0683882885403488 0 0
 1884 10381 0 -0.04800210858260139 1.0683634052131656 0 0
 1885 10389 0 -0.04793107204626479 1.068354273643462 0 0
 1886 10387 0 -0.04797488930977638 1.0685177748137578 0 0
 1887 10382 0 -0.048140218912101795 1.0686587537616887 0 0
 1888 10386 0 -0.048232811391716056 1.0687423085434473 0 0
 1889 10381 0 -0.0482735132084623 1.0688093323092551 0 0
 1890 10386 0 -0.04833362492917645 1.0688381686537956 0 0
 1891 10387 0 -0.048428680648507215 1.0687627474931836 0 0
 1892 10386 0 -0.048462919640957426 1.068971892880882 0 0
 1893 10388 0 -0.04850212928849605 1.0690661434511073 0 0
 1894 10391 0 -0.04857359302798805 1.069116418699932 0 0
 1895 10399 0 -0.048581110359971286 1.0692136357970814 0 0
 1896 10394 0 -0.04860276714970198 1.0691957124256093 0 0
 1897 10392 0 -0.04879840138179254 1.0693540093204348 0 0
 1898 10393 0 -0.0488230115116611 1.0694784175977934 0 0
 1899 10395 0 -0.04885768470108997 1.069597815709622 0 0
 1900 10395 0 -0.04886355164199135 1.0697276126422752 0 0
 1901 10396 0 -0.048861217389777965 1.0697602906718215 0 0
 1902 10399 0 -0.04885701590421643 1.0697734807278136 0 0
 1903 10401 0 -0.048841610127616064 1.0697723310469052 0 0
 1904 10398 0 -0.048863934817488686 1.069823303731658 0 0
 1905 10401 0 -0.04893953698556287 1.069842600035089 0 0
 1906 10396 0 -0.04897992965777268 1.0699250367576394 0 0
 1907 10400 0 -0.048951802522595816 1.0698981533728853 0 0
 1908 10402 0 -0.04905258252405572 1.069990791594707 0 0
 1909 10403 0 -0.04904523429843545 1.0701009185476698 0 0
 1910 10397 0 -0.04907463335397836 1.0702463013744292 0 0
 1911 10394 0 -0.04916003735538974 1.0703106795371609 0 0
 1912 10398 0 -0.049190352519587886 1.0704016064324582 0 0
 1913 10400 0 -0.049132668941016845 1.070417251541185 0 0
 1914 10401 0 -0.04918282802999936 1.0704195446755014 0 0
 1915 10399 0 -0.049212150898111526 1.070425416661546 0 0
 1916 10398 0 -0.049183882331362144 1.0703565764888938 0 0
 1917 10398 0 -0.049263663090023245 1.070429805700837 0 0
 1918 10400 0 -0.049266757798376706 1.0705457911532261 0 0
 1919 10393 0 -0.049296681258788055 1.0706766250946098 0 0
 1920 10386 0 -0.04942368839367693 1.0707478652363231 0 0
 1921 10390 0 -0.04947266127697465 1.0707564827542388 0 0
 1922 10389 0 -0.04938920806059702 1.0708528142250726 0 0
 1923 10382 0 -0.049444039519536805 1.0708032275397468 0 0
 1924 10381 0 -0.04941485519770604 1.0708081117506176 0 0
 1925 10385 0 -0.04947950242240876 1.0708412837092989 0 0
 1926 10380 0 -0.04951675313770214 1.0708507954185638 0 0
 1927 10386 0 -0.04954940809756215 1.0709036327894343 0 0
 1928 10381 0 -0.04963820550804146 1.0710542801683214 0 0
 1929 10382 0 -0.04962327219306638 1.0710909547775058 0 0
 1930 10387 0 -0.049591183910140314 1.0711367917491805 0 0
 1931 10397 0 -0.049560752569006127 1.0710943595015998 0 0
 1932 10402 0 -0.04957232740676374 1.0712042567235303 0 0
 1933 10398 0 -0.04949686111975479 1.0712667989938491 0 0
 1934 10388 0 -0.04948206481106032 1.0714403921499402 0 0
 1935 10385 0 -0.04958511945165772 1.071503390867013 0 0
 1936 10380 0 -0.04959852606679213 1.0716246139915093 0 0
 1937 10380 0 -0.04959099812508326 1.071662380359383 0 0
 1938 10384 0 -0.04959842678924035 1.0718156394706537 0 0
 1939 10383 0 -0.0497012793232064 1.0719473234789645 0 0
 1940 10380 0 -0.04971378073170678 1.0720451682674195 0 0
 1941 10378 0 -0.04979036573301426 1.0721131138154683 0 0
 1942 10368 0 -0.04980583464548236 1.0721667377068296 0 0
 1943 10368 0 -0.049848392314559495 1.0722212909776905 0 0
 1944 10358 0 -0.04984578292559022 1.0723001045623692 0 0
 1945 10360 0 -0.04986569908676676 1.0723562763954964 0 0
 1946 10360 0 -0.04995872658023187 1.0725571907003015 0 0
 1947 10360 0 -0.0501045769326317 1.0727069566763199 0 0
 1948 10363 0 -0.050094119435637165 1.072753226500374 0 0
